Artist ID,Name,Nationality,Gender,Birth Year,Death Year
45886,Kim Jee-Woon,Korean,Male,1964,-1
45889,Francis Ford,American,Male,1881,1953
45892,Raoul Barré,Canadian,Male,1874,1932
45926,David Tudor,American,Male,1926,1996
45929,Hendrik Nicolaas Werkman,Dutch,Unknown,1936,-1
45931,O Meul,Korean,Male,1971,-1
45932,Jo Sung-hee,Korean,Male,1979,-1
45943,Wenzel Hablik,German,Male,1881,1934
45944,Elisabeth Lindemann,German,Female,1879,1960
45951,Rosângela Rennó,Brazilian,Female,1962,-1
45954,Tom Wedell,American,Male,1949,-1
45960,"Department of Publications and Urban Design, Organizing Committee of the XIX Olympiad",Unknown,Unknown,1936,-1
45961,Ken Okiishi,Unknown,Unknown,1936,-1
45967,Allen Watt,American,Male,1885,1944
45968,Beatrice Trueblood,British,Female,1938,-1
45969,Huberto Batis,Mexican,Male,1936,-1
45970,Miguel Cervantes,Mexican,Male,1936,-1
45971,Ricardo Verdoni,Mexican,Male,1936,-1
45973,The Living,Unknown,Unknown,1936,-1
45982,José Carlos Martinat,Peruvian,Male,1974,-1
45983,Ben F. Wilson,American,Male,1876,1930
45984,Vernon Stallings,American,Male,1891,1963
45998,Relative Wave,Unknown,Unknown,2009,-1
45999,Kodama Studios,Unknown,Unknown,2011,-1
46000,"Touch Press, London",Unknown,Unknown,2010,-1
46025,Yılmaz Güney,Turkish,Male,1937,1984
46026,Pavel Lungin,Russian,Male,1949,-1
46027,Théo Angelopoulos,Greek,Male,1935,2012
46028,Lodge Kerrigan,American,Male,1964,-1
46029,Michael Haneke,Austrian,Male,1942,-1
46030,Romain Goupil,French,Male,1951,-1
46031,Marin Karmitz,French,Male,1938,-1
46033,Simon Denny,New Zealander,Male,1982,-1
46055,Tengiz Abuladze,Georgian,Male,1924,1994
46057,Lana Gogoberidze,Georgian,Female,1928,-1
46060,Paul Thomas Anderson,American,Male,1970,-1
46065,Denis Villeneuve,Canadian,Male,1967,-1
46069,Lisa Crafts,American,Female,1953,-1
46078,Henry Bataille,Unknown,Male,1872,1922
46089,Judith Steedman,Unknown,Unknown,1936,-1
46095,Mathias Augustyniak,French,Male,1967,-1
46096,Michael Amzalag,French,Male,1968,-1
46097,Sarah Stocker,American,Female,1965,-1
46098,Mark Danks,American,Male,1972,-1
46115,Marco Bellocchio,Italian,Male,1939,-1
46116,Todd Solondz,American,Male,1959,-1
46117,Jim Mickle,American,Male,1979,-1
46118,Pierre Thoretton,French,Male,1967,-1
46142,Sjón (Sigurjón Birgir Sigurðsson),Icelandic,Male,1962,-1
46143,Nikki Dibben,British,Female,1969,-1
46144,Stephen Malinowski,American,Male,1953,-1
46149,Carlos Sallaberry,Argentine,Male,1936,-1
46150,Damián Vinson,Argentine,Male,1936,-1
46151,Felipe Tarsitano,Argentine,Male,1936,-1
46152,Ignacio Petchersky,Argentine,Male,1936,-1
46153,Carlos Libedinsky,Unknown,Male,1936,-1
46154,Antonio Diaz,Argentine,Male,1936,-1
46155,Rao,Argentine,Unknown,1936,-1
46175,Erin Shirreff,Canadian,Female,1975,-1
46176,Centrala Architects,Polish,Unknown,2000,-1
46203,Keld Helmer-Petersen,Danish,Male,1920,2013
46212,Jay Silver,American,Male,1979,-1
46213,Eric Rosenbaum,American,Male,1979,-1
46261,Nancy Burson,American,Female,1948,-1
46283,Leslie Thornton,British,Male,1925,2016
46287,A Band,Unknown,Unknown,1936,-1
46288,John Adams,American,Male,1947,-1
46289,The Alma Band,Unknown,Unknown,1936,-1
46291,David Bellingham,Unknown,Unknown,1936,-1
46292,Jonathan Bepler,Unknown,Unknown,1936,-1
46293,Tim Berrescheim,German,Male,1975,-1
46294,Dike Blair,Unknown,Male,1952,-1
46296,Monte Cazazza,American,Male,1936,-1
46313,Technology Will Save Us,Unknown,Unknown,2012,-1
46314,"QUAD Electroacoustics, Huntingdon, England",Unknown,Unknown,1936,-1
46315,Keiji Uematsu,Japanese,Male,1947,-1
46318,Toshiro Mayuzumi,Unknown,Unknown,1929,1997
46319,Martin Sharp,Australian,Male,1942,2013
46325,James Richards,British,Male,1983,-1
46326,Jerome Kuhl,Unknown,Male,1936,-1
46342,Alfred Gescheidt,American,Male,1926,2012
46345,Kenny Scharf,American,Unknown,1958,-1
46350,Edwin Middleton,Unknown,Unknown,1936,-1
46351,T. Hayes Hunter,Unknown,Unknown,1936,-1
46358,Jean-Philippe Toussaint,Belgian,Male,1957,-1
46372,Yuri Suzuki,Japanese,Male,1980,-1
46373,"Transnatural, Amsterdam",Unknown,Unknown,2009,-1
46378,Arjen Bangma,Dutch,Male,1976,-1
46382,Miguel Ángel Salgado,Mexican,Male,1936,-1
46384,Jorge Castillo,Venezuelan,Male,1933,-1
46385,Marjan van Aubel,Dutch,Female,1985,-1
46386,James Shaw,British,Male,1936,-1
46394,Philippe Van Snick,Belgian,Male,1946,-1
46418,Oscar Tenreiro Degwitz,Venezuelan,Male,1939,-1
46419,Tihamér Csemiczky,Hungarian,Male,1904,1960
46421,Fernando Guerra,Portuguese,Male,1970,-1
46422,Nervous System,Unknown,Unknown,2007,-1
46423,Stefan Diez,German,Male,1971,-1
46441,W. Craig Carter,American,Male,1961,-1
46442,Joe Hicklin,American,Male,1959,-1
46444,Chris Gabrin,British,Male,1936,-1
46453,Louis Christiann Kalff,Dutch,Male,1897,1976
46454,Jann Haworth,American,Female,1942,-1
46459,The Otolith Group,Unknown,Unknown,1936,-1
46460,Charles E. Murphy,American,Male,1936,-1
46461,Donald Smith,American,Male,1936,-1
46462,Peter Martin Christopherson,British,Male,1955,2010
46463,Peter Gabriel,British,Male,1950,-1
46464,Greg Porto,Unknown,Male,1936,-1
46465,Jean-Paul Goude,French,Male,1940,-1
46466,George Hardie,British,Male,1944,-1
46467,Michael Andrews,British,Male,1928,1995
46468,David Inshaw,British,Male,1943,-1
46469,Clive Barker,British,Male,1952,-1
46470,Hipgnosis,British,Unknown,1968,-1
46471,David Tindle,British,Male,1932,-1
46472,Tony Wright,British,Male,1949,-1
46473,Karl Klefisch,German,Male,1936,-1
46474,Günther Fröhling,German,Male,1936,-1
46475,Mark Farrow,British,Male,1960,-1
46476,Eric Watson,British,Male,1955,2012
46477,Pet Shop Boys,British,Unknown,1981,-1
46478,Tony Lane,Unknown,Male,1936,-1
46479,Francis Wolff,American,Male,1907,1971
46480,Jerry Harrison,American,Male,1949,-1
46481,Jimmy Garcia,Unknown,Male,1936,-1
46482,Robert Whitaker,British,Male,1939,2011
46483,Ben Kelly,British,Male,1936,-1
46484,Robert Freeman,British,Male,1936,-1
46485,Ronald Clyne,American,Male,1925,2006
46486,Gerald Scarfe,British,Male,1936,-1
46487,Roger Waters,British,Male,1943,-1
46488,Bob Dylan,American,Male,1941,-1
46489,Michael Cooper,British,Male,1941,1973
46490,Bob Seidmann,American,Male,1936,-1
46491,Mick Milligan,Unknown,Male,1936,-1
46492,Richard Evans,British,Male,1945,-1
46493,Michael Hodgson,British,Male,1936,-1
46494,Jeff Ayeroff,Unknown,Male,1936,-1
46495,Adelle Lutz,American,Female,1948,-1
46506,E. Earl Curtis,American,Male,1936,-1
46526,Dentaku Ltd.,Unknown,Unknown,1936,-1
46527,Mark McKeague,Irish,Male,1989,-1
46528,Naomi Elliott,British,Female,1987,-1
46529,Joseph Pleass,British,Male,1990,-1
46534,Martyn Atkins,British,Male,1959,-1
46535,Bernard Pierre Wolff,American,Male,1930,1985
46537,Mediated Matter Group,Unknown,Unknown,2010,-1
46538,MIT Materials Science and Engineering,Unknown,Unknown,1974,-1
46539,The Mathworks,Unknown,Unknown,1984,-1
46540,Turlif Vilbrandt,American,Male,1968,-1
46544,Ulrike Müller,Austrian,Female,1971,-1
46548,Brigitte Hellgoth,German,Female,1932,-1
46569,Plastic Ono Band,Unknown,Unknown,1936,-1
46575,Arduino SA,Unknown,Unknown,1936,-1
46576,SmartProjects,Unknown,Unknown,1936,-1
46581,Kevin Beasley,American,Male,1985,-1
46582,Julia Murdoch,British,Female,1936,-1
46584,Leo Fender,American,Male,1909,1991
46585,George Fullerton,American,Male,1923,2009
46586,Freddie Tavares,American,Male,1913,1990
46609,Mary Ellen Bute,American,Female,1906,1983
46630,Massimo Banzi,Italian,Male,1968,-1
46631,David Cuartielles,Spanish,Male,1974,-1
46632,Tom Igoe,American,Male,1967,-1
46633,Gianluca Martino,Italian,Male,1973,-1
46634,David Mellis,American,Male,1980,-1
46635,Giorgio Olivero,Italian,Male,1975,-1
46637,Sam Lewitt,American,Male,1981,-1
46661,Ryan Oakes,American,Male,1982,-1
46662,Trevor Oakes,American,Male,1982,-1
46663,Jennie C. Jones,American,Female,1968,-1
46664,Julia Rommel,American,Female,1980,-1
46670,Aloisio Magalhães,Brazilian,Male,1927,1982
46697,Blue Note Records,Unknown,Unknown,1939,-1
46698,Prestige Records,Unknown,Unknown,1949,-1
46701,Sire Records,Unknown,Unknown,1966,-1
46702,Amazing Musical Instrument Company,Canadian,Unknown,1987,-1
46706,"Ove N. Arup Consulting Engineers, London",Unknown,Unknown,1946,-1
46709,Grupo Sordo Madaleno,Unknown,Unknown,1936,-1
46715,Command Records,Unknown,Unknown,1959,-1
46716,"Stiff Records, London",Unknown,Unknown,1976,-1
46717,F-Beat Records,Unknown,Unknown,1979,-1
46718,"Factory Records, Manchester",Unknown,Unknown,1978,-1
46720,"Folkways Records, New York",Unknown,Unknown,1948,-1
46725,Carlos Zilio,Brazilian,Male,1944,-1
46741,Jessica Rosenkrantz,American,Female,1983,-1
46742,Jesse Louis-Rosenberg,American,Male,1986,-1
46752,Inaki Bonillas,Mexican,Male,1981,-1
46757,Fred Stein,American,Male,1909,1967
46772,Conte Candoli,American,Male,1927,2001
46773,Reaction Records,Unknown,Unknown,1966,-1
46774,Gavin Cochrane,British,Male,1936,-1
46775,Brian Aris,British,Male,1946,-1
46776,Charisma Records,British,Unknown,1969,-1
46777,Pictorial Productions,Unknown,Unknown,1936,-1
46778,Tony Meeviwiffen,Unknown,Male,1936,-1
46779,Parlophone Records,Unknown,Unknown,1896,-1
46780,Harvest Records,Unknown,Unknown,1969,-1
46781,Atlantic Records,Unknown,Unknown,1947,-1
46782,Tina Weymouth,American,Female,1950,-1
46783,Chris Frantz,American,Male,1951,-1
46784,ATCO Records,Unknown,Unknown,1955,-1
46785,Rolling Stones Records,Unknown,Unknown,1970,-1
46786,Billy Name,American,Male,1940,-1
46787,Craig Braun,American,Male,1939,-1
46788,Ernie Cefalu,American,Male,1945,-1
46789,John Pasche,American,Male,1945,-1
46790,Richard Polak,Unknown,Male,1936,-1
46793,Steve McGarry,British,Unknown,1953,-1
46794,D.B. Glen,Unknown,Unknown,1936,-1
46824,Richard Mulligan,American,Male,1925,2008
46831,Eric Hurtado,French,Male,1959,-1
46832,Marc Hurtado,French,Male,1962,-1
46835,"MSGSS (Manteola Sanchez Gomez Santos Solsona), Buenos Aires",Argentine,Unknown,1936,-1
46836,"MSGSSSV (Manteola Sanchez Gomez Santos Solsona Sallaberry Vinson), Buenos Aires",Unknown,Unknown,1936,-1
46842,Andrew Repasky McElhinney,American,Male,1978,-1
46844,The Command All-Stars,Unknown,Unknown,1936,-1
46847,Cook Laboratories Records,Unknown,Unknown,1952,-1
46848,Julián Hernández,Mexican,Male,1972,-1
46849,Rachel Reichman,American,Female,1958,-1
46858,Bob Byington,American,Male,1975,-1
46859,Scott Cooper,American,Male,1970,-1
46860,Ben Affleck,American,Male,1972,-1
46861,Todd Phillips,American,Male,1970,-1
46862,Paul McMahon,Unknown,Male,1936,-1
46863,Nancy Radloff,Unknown,Unknown,1936,-1
46864,Wharton Tiers,Unknown,Unknown,1936,-1
46865,Joseph Gone,Unknown,Unknown,1936,-1
46866,David McMahon,Unknown,Unknown,1936,-1
46867,Art Critics Orchestra,Unknown,Unknown,1936,-1
46868,Byrd Hoffman School of Byrds,Unknown,Unknown,1936,-1
46869,Carl Byron,Unknown,Unknown,1936,-1
46870,Carole Caroompas,Unknown,Female,1946,-1
46872,Billy Childish,Unknown,Male,1959,-1
46873,Arrigo Lora Totino,Italian,Male,1928,-1
46874,Joe Colley,American,Male,1972,-1
46875,Augusto Concato,Italian,Male,1936,-1
46876,Cranfield and Slade,Unknown,Unknown,1936,-1
46877,Brady Cranfield,Unknown,Unknown,1936,-1
46878,Kathy Slade,Unknown,Unknown,1936,-1
46879,The Dogz,Unknown,Unknown,1936,-1
46880,Lee Ranaldo,Unknown,Male,1956,-1
46881,Dave Dyment,Unknown,Unknown,1936,-1
46882,Bruce Fier,Unknown,Unknown,1936,-1
46883,Forcefield,Unknown,Unknown,1936,-1
46884,Bob George,Unknown,Unknown,1936,-1
46885,Gobbler,Unknown,Unknown,1936,-1
46886,Art Byington,Unknown,Unknown,1936,-1
46887,Henrik Håkansson,Unknown,Unknown,1968,-1
46888,The Haters,Unknown,Unknown,1936,-1
46889,Fat Les,Unknown,Unknown,1936,-1
46890,Keith Allen,Unknown,Unknown,1936,-1
46891,Alex James,Unknown,Unknown,1936,-1
46895,George Herms,American,Male,1935,-1
46896,Alex Israel,American,Male,1982,-1
46961,Christian Vetter,Swiss,Male,1970,-1
46962,Lynette Yiadom-Boakye,British,Female,1977,-1
46965,Smiljan Radić,Chilean,Male,1965,-1
46966,Vit Mach,Czech,Unknown,1945,-1
46967,Jan Mach,Czech,Unknown,1943,-1
46968,Jan Trtílek,Czech,Male,1938,-1
46980,Achim Duchow,German,Male,1948,1993
46981,Jochen Krüger,Unknown,Unknown,1936,-1
46990,Natalie Czech,German,Female,1976,-1
46996,Formafantasma,Unknown,Unknown,2009,-1
46997,Andrea Trimarchi,Italian,Female,1980,-1
46998,Simone Farresin,Italian,Female,1983,-1
47008,LaToya Ruby Frazier,American,Female,1982,-1
47012,Guillermo Zamora,Mexican,Male,1915,2002
47018,Trevor Key,British,Male,1947,1995
47019,Joy Division,British,Unknown,1976,1980
47022,Hélène Binet,Swiss,Female,1959,-1
47033,Reese Williams,Unknown,Unknown,1936,-1
47039,Aktuální umĕni,Unknown,Unknown,1964,-1
47048,Felix Partz,Unknown,Unknown,1936,-1
47049,Jorge Zontal,Unknown,Unknown,1936,-1
47063,Orlando Garcia,Colombian,Male,1975,-1
47064,G Ateliers Architecture,Unknown,Unknown,2006,-1
47067,John Houck,American,Male,1977,-1
47069,Wyss Institute for Biologically Inspired Engineering at Harvard University,Unknown,Unknown,1936,-1
47075,Annett Zinsmeister,German,Female,1967,-1
47076,Reginald Orton,New Zealander,Male,1981,-1
47077,Philip Walton,American,Male,1974,-1
47082,Yuki Kimura,Japanese,Female,1971,-1
47088,Ryan Junell,American,Male,1973,-1
47089,Creative Commons,Unknown,Unknown,1936,-1
47090,Benjamin Bauer,American,Male,1913,1979
47091,Shure Incorporated,Unknown,Unknown,1925,-1
47094,Lucas Blalock,American,Male,1978,-1
47097,Steffani Jemison,American,Female,1981,-1
47098,Alma Woodsey Thomas,Unknown,Female,1891,1978
47100,Bouchra Khalili,Moroccan,Female,1975,-1
47102,The Propeller Group,American,Unknown,2006,-1
47104,Wu Tsang,American,Female,1982,-1
47112,Donald Elliot Ingber,American,Male,1956,-1
47113,Dan Dongeun Huh,American,Male,1975,-1
47114,Boston Children's Hospital,Unknown,Unknown,1936,-1
47132,Christian Richters,German,Male,1958,-1
47134,Igildo Biesele,Swiss,Male,1930,-1
47140,David Bradshaw,American,Male,1944,-1
47143,Abdul Mati Klarwein,German,Male,1932,2002
47144,John Berg,American,Male,1932,-1
47147,Nagy Shaker,Egyptian,Male,1930,-1
47148,Paolo Isaja,Italian,Male,1930,-1
47149,Krzysztof Zanussi,Polish,Male,1939,-1
47150,Ruth Krauss,Unknown,Unknown,1936,-1
47154,Adriana Salazar,Colombian,Female,1983,-1
47157,Manuel González Rul,Mexican,Male,1923,1985
47164,Patrick Nagel,American,Male,1945,1984
47165,Annie Leibovitz,American,Female,1949,-1
47166,Peter Corriston,Unknown,Male,1936,-1
47167,Christian Piper,German,Male,1941,-1
47168,Hubert Kretzschmar,Unknown,Male,1936,-1
47171,Eloise Vega Smith,Unknown,Female,1936,-1
47172,Nick Fasciano,American,Male,1940,-1
47173,Robert Fisher,American,Male,1936,-1
47174,Michael Lavine,Unknown,Male,1936,-1
47175,Don Hunstein,American,Male,1928,-1
47176,Mike Doud,Unknown,Male,1936,-1
47179,DIS,American,Unknown,2010,-1
47181,Katharina Gaenssler,German,Female,1974,-1
47183,David Hartt,Canadian,Male,1967,-1
47205,"MSGS (Manteola, Sanchez Gomez, Solsona) Buenos Aires",Argentine,Unknown,1936,-1
47209,Ilit Azoulay,Israeli,Female,1972,-1
47211,Lele Saveri,Italian,Male,1980,-1
47214,Lieko Shiga,Japanese,Female,1980,-1
47216,Brian Duffy,British,Male,1933,2010
47217,Zacron (Richard Drew),British,Male,1943,2012
47218,Grey Organisation,British,Unknown,1983,1991
47219,Rick Griffin,American,Male,1944,1991
47229,Rocco Redondo,Spanish,Male,1950,-1
47230,Peter Zumthor,Swiss,Male,1943,-1
47235,Ecovative,Unknown,Unknown,1936,-1
47236,Michael Ross,Unknown,Male,1936,-1
47237,Brian Griffin,British,Male,1948,-1
47238,Keith Morris,Unknown,Male,1936,-1
47239,Static Kling,Unknown,Unknown,1936,-1
47241,J. Edith Wise,American,Female,1936,-1
47242,Alex Roberts,British,Male,1983,-1
47252,Walter Jule,Canadian,Male,1940,-1
47255,Gerald Holtom,British,Male,1914,1985
47256,Charles Baldwin,American,Male,1936,-1
47257,Gary Anderson,American,Male,1947,-1
47258,"Lawrence Berkeley National Laboratory, University of California",Unknown,Unknown,1936,-1
47261,"John ""Teflon"" Sims",British,Male,1950,-1
47262,Alicja Szubert-Olszewska,Polish,Female,1936,-1
47263,W. Pawelec,Polish,Male,1936,-1
47265,Andrzej Karpiński,Polish,Male,1963,-1
47267,Piotr Tofil,Polish,Male,1936,-1
47268,Mirosław Ryszard Ryszard,Polish,Male,1952,-1
47269,Alek Januszewski,Polish,Male,1936,-1
47271,Lisze Bechtold,American,Female,1936,-1
47272,Lesley Keene,Unknown,Female,1936,-1
47282,Janet Perr,Unknown,Female,1936,-1
47283,Arnold Rosenberg,American,Male,1931,-1
47285,Philip Hays,American,Male,1930,-1
47286,Ben Drury,British,Male,1972,-1
47288,András Wahorn,Hungarian,Male,1953,-1
47289,Free Art and Technology Lab,Unknown,Unknown,2007,-1
47290,Shawn Sims,American,Male,1986,-1
47291,Sy-Lab,Unknown,Unknown,2007,-1
47300,Dörte Helm,German,Female,1898,1941
47301,Paul Häberer,German,Male,1902,1978
47303,Tom Hingston,British,Male,1936,-1
47316,Chris D.,Unknown,Male,1936,-1
47317,Péter Nagy,Hungarian,Male,1936,-1
47318,Tomasz Lipiński,Polish,Male,1955,-1
47325,Stephen Kroninger,American,Male,1957,-1
47326,Chris Mathan,Unknown,Male,1936,-1
47328,Simon Posthuma,Dutch,Male,1936,-1
47329,Marijke Koger-Dunham,Dutch,Female,1936,-1
47330,Kain May,Polish,Unknown,1936,-1
47337,Nelson Pereira dos Santos,Brazilian,Male,1928,-1
47359,Annette Peacock,American,Female,1941,-1
47361,Sam Suliman,Unknown,Male,1936,-1
47362,Andrea Klein,Unknown,Female,1936,-1
47364,Dezerter,Polish,Unknown,1981,-1
47366,Kirk Weddle,American,Male,1936,-1
47367,Sonja Hennersdorf,German,Female,1936,-1
47368,Jochen Wermann,Unknown,Male,1936,-1
47370,Artrouble,American,Unknown,1978,-1
47371,Will Bankhead,British,Male,1936,-1
47372,Andrzej Zborski,Polish,Male,1929,-1
47376,Dean Chalkley,British,Male,1936,-1
47377,Jim Houghton,Unknown,Male,1936,-1
47378,Gerard Huerta,American,Male,1936,-1
47380,Alex Schweder,American,Male,1970,-1
47415,Rick Mann,British,Male,1954,-1
47446,Francisco Matto,Uruguayan,Male,1911,1995
47456,Sandra Cinto,Brazilian,Female,1968,-1
47458,Sarah Grilo,Argentine,Female,1919,2007
47462,Etel Adnan,American,Female,1925,-1
47464,Takashi Kono,Japanese,Male,1906,1999
47465,Mizu,Japanese,Unknown,1936,-1
47466,Toshihiro Katayama,Japanese,Male,1928,-1
47468,Setsuko Asakura,Japanese,Male,1936,-1
47470,Ishoka,Japanese,Unknown,1936,-1
47473,Kenichi Kobori,Japanese,Male,1936,-1
47476,Shunichi Nakashima,Japanese,Male,1936,-1
47508,Tony Lewis,American,Male,1986,-1
47510,Eddie Ruscha,Unknown,Unknown,1936,-1
47511,Richie Lee,Unknown,Unknown,1936,-1
47512,Cindy Bernard,American,Female,1959,-1
47513,Laura Graham,Unknown,Unknown,1936,-1
47514,Maija Beeton,Unknown,Unknown,1936,-1
47515,Martine Tomczyk,Unknown,Unknown,1936,-1
47524,Juan Batlle Planas,Argentine,Male,1911,1966
47528,DJ Sid,Unknown,Unknown,1936,-1
47530,Bill Fontana,Unknown,Unknown,1936,-1
47539,John Paul Endress,American,Male,1936,-1
47540,Art Kane,American,Male,1925,1995
47546,José Álvarez Calderón,Peruvian,Male,1894,1980
47554,Rosemberg Sandoval,Colombian,Male,1959,-1
47559,Duncan Campbell,British,Male,1972,-1
47563,Noah Baumbach,American,Male,1969,-1
47566,Marc Singer,American,Male,1970,-1
47567,Oren Moverman,American,Male,1966,-1
47578,Patterson Beckwith,American,Male,1972,-1
47579,Alex Bag,American,Female,1969,-1
47582,John Gerrard,Irish,Male,1974,-1
47583,Gerald Jupitter-Larsen,Unknown,Unknown,1959,-1
47593,Minutemen,Unknown,Unknown,1936,-1
47594,Saccharine Trust,Unknown,Unknown,1936,-1
47595,Kindled Imagination,Unknown,Unknown,1936,-1
47596,Artless Entanglements,Unknown,Unknown,1936,-1
47597,Sharp Corners,Unknown,Unknown,1936,-1
47599,The Nig-Heist,Unknown,Unknown,1936,-1
47600,Redd Kross,Unknown,Unknown,1936,-1
47604,Gregg Wager,American,Unknown,1958,-1
47606,Crimony,Unknown,Unknown,1936,-1
47607,Anarchy 6,Unknown,Unknown,1936,-1
47610,Pay The Man,Unknown,Unknown,1936,-1
47615,Super Session,Unknown,Unknown,1936,-1
47618,Dim Stars,Unknown,Unknown,1936,-1
47620,DOS,Unknown,Unknown,1936,-1
47621,Lucky Sperms,Unknown,Unknown,1936,-1
47622,Just Say No,Unknown,Unknown,1936,-1
47627,Mike Watt,Unknown,Unknown,1936,-1
47629,Sür Drone,Unknown,Unknown,1936,-1
47632,Annihilation Time,Unknown,Unknown,1936,-1
47636,Foo Fighters,Unknown,Unknown,1936,-1
47640,Breakfast,Unknown,Unknown,1936,-1
47644,Charles Wilp,Unknown,Unknown,1936,-1
47645,Fabrizio Plessi,Unknown,Unknown,1936,-1
47646,Katalin Ladik,Hungarian,Female,1942,-1
47648,"Richard ""Dickie"" Landry",Unknown,Unknown,1936,-1
47649,Languis,Unknown,Unknown,1936,-1
47650,Alejandro Cohen,Unknown,Unknown,1936,-1
47651,Marcos Chloca,Unknown,Unknown,1936,-1
47653,Lunk,Unknown,Unknown,1936,-1
47659,Ingram Marshall,Unknown,Unknown,1936,-1
47667,Nelson Tarpenny,Unknown,Unknown,1936,-1
47676,Pauline Oliveros,Unknown,Female,1936,-1
47678,Manuel Rocha,Unknown,Unknown,1936,-1
47679,Owada,Unknown,Unknown,1936,-1
47680,Keiko Owada,Unknown,Unknown,1936,-1
47681,Adam McEwen,British,Male,1965,-1
47685,Abby Normal,Unknown,Unknown,1936,-1
47686,Dave Markey,Unknown,Unknown,1936,-1
47687,Bidner / Martinek,Unknown,Unknown,1936,-1
47688,The Poetics,Unknown,Unknown,1936,-1
47689,Bill Wintersole,Unknown,Unknown,1936,-1
47690,Zoe Pettijohn,Unknown,Unknown,1936,-1
47691,Linda Post,Unknown,Unknown,1936,-1
47692,Cathy,Unknown,Unknown,1936,-1
47693,Princess,Unknown,Unknown,1936,-1
47694,Bad News,Unknown,Unknown,1936,-1
47719,Cheifs,Unknown,Unknown,1936,-1
47722,Descendents,Unknown,Unknown,1936,-1
47725,China White,Unknown,Unknown,1936,-1
47727,Throbbing Gristle,Unknown,Unknown,1936,-1
47732,The Stains,Unknown,Unknown,1936,-1
47741,Vox Pop,Unknown,Unknown,1936,-1
47742,Overkill,Unknown,Unknown,1936,-1
47744,Circle One,Unknown,Unknown,1936,-1
47747,Meat Puppets,Unknown,Unknown,1936,-1
47749,Hüsker Dü,Unknown,Unknown,1936,-1
47760,Toshio Sasaki,Unknown,Unknown,1936,-1
47761,The Sets,Unknown,Unknown,1936,-1
47764,Jake Tilson,Unknown,Male,1958,-1
47766,Nikolaus Urban,Unknown,Unknown,1936,-1
47774,Lejaren Hiller,Unknown,Unknown,1936,-1
47775,Ben Johnston,Unknown,Unknown,1936,-1
47778,Henri Pousseur,Unknown,Unknown,1936,-1
47780,Bags,Unknown,Unknown,1936,-1
47781,Anti,Unknown,Unknown,1936,-1
47782,Shattered Faith,Unknown,Unknown,1936,-1
47783,M.I.A.,Unknown,Unknown,1936,-1
47784,Ill Will,Unknown,Unknown,1936,-1
47785,Germs,Unknown,Unknown,1936,-1
47786,BPeople,Unknown,Unknown,1936,-1
47787,Mood of Defiance,Unknown,Unknown,1936,-1
47788,Invisible Chains,Unknown,Unknown,1936,-1
47789,Zurich 1916,Unknown,Unknown,1936,-1
47790,Powertrip,Unknown,Unknown,1936,-1
47791,Peer Group,Unknown,Unknown,1936,-1
47792,Ken Starkey,Unknown,Unknown,1936,-1
47793,Slivers,Unknown,Unknown,1936,-1
47794,Würm,Unknown,Unknown,1936,-1
47795,Modern Warfare,Unknown,Unknown,1936,-1
47796,Hari Kari,Unknown,Unknown,1936,-1
47797,Sin 34,Unknown,Unknown,1936,-1
47798,Artistic Decline,Unknown,Unknown,1936,-1
47799,Modern Torture,Unknown,Unknown,1936,-1
47800,Marshall Mellow,Unknown,Unknown,1936,-1
47801,Carl Stone,Unknown,Unknown,1936,-1
47802,Doo-Dooettes,Unknown,Unknown,1936,-1
47803,Tone Deaf,Unknown,Unknown,1936,-1
47804,Debt Of Nature,Unknown,Unknown,1936,-1
47805,David Peel & The Lower East Side,Unknown,Unknown,1936,-1
47806,Motorpsycho,Unknown,Unknown,1936,-1
47807,Meathead,Unknown,Unknown,1936,-1
47808,Jesus Fuck & Da Murderers,Unknown,Unknown,1936,-1
47809,Starfuckers,Unknown,Unknown,1936,-1
47810,Eugene Chadbourne,Unknown,Unknown,1936,-1
47811,Controlled Bleeding,Unknown,Unknown,1936,-1
47812,Skullflower,Unknown,Unknown,1936,-1
47813,Kicking Giant,Unknown,Unknown,1936,-1
47814,Faust,Unknown,Unknown,1936,-1
47815,Pavement,Unknown,Unknown,1936,-1
47816,Sun City Girls,Unknown,Unknown,1936,-1
47817,Television Personalities,Unknown,Unknown,1936,-1
47821,Basim Magdy,Egyptian,Male,1977,-1
47824,Naoya Hatakeyama,Japanese,Male,1958,-1
47827,Blank,Unknown,Unknown,1936,-1
47838,Selten Gehörte Musik,Unknown,Unknown,1936,-1
47839,Tennessee Williams,Unknown,Male,1911,1983
47841,John Wallowitch,Unknown,Male,1926,2007
47843,Paul Anka,Unknown,Unknown,1941,-1
47844,Billy Squier,Unknown,Unknown,1950,-1
47845,Diana Ross,Unknown,Female,1936,-1
47846,Aretha Franklin,Unknown,Female,1942,-1
47849,Love of Life Orchestra,Unknown,Unknown,1936,-1
47850,Peter Gordon,Unknown,Male,1936,-1
47852,Ned Sublette,Unknown,Male,1951,-1
47853,The Persuasions,Unknown,Unknown,1936,-1
47854,Thomas Zipp,Unknown,Unknown,1936,-1
47861,Ha Chonghyun,Korean,Male,1935,-1
47887,Chen Zhen,Chinese,Male,1955,2000
47889,Josh Kline,American,Male,1979,-1
47891,Thea Djordjadze,Georgian,Female,1971,-1
47902,Achilles Lemot,French,Male,1846,1909
47903,Bob,Unknown,Unknown,1936,-1
